TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
retrofit.RequestBuilder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4714929010383556,332,57
retrofit.RequestBuilder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4714929010383556,332,57
