TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
fitnesse.testsystems.slim.tables.SlimTableFactory,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.44792906746031746,281,59
