TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
quickdt.experiments.OutOfTimeCrossValidatorRunner,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5814384261624936,135,52
