TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.elasticsearch.river.mongodb.Slurper,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,1335,0
org.elasticsearch.river.mongodb.Slurper,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.145683776022972,1336,12
