TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.traccar.protocol.AquilaProtocolDecoder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.4783563640776397,232,26
