TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.antlr.v4.codegen.target.Python2Target,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,15,0
org.antlr.v4.codegen.target.Python3Target,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.0,16,0
